municipio,curso,grau,eixo,ofertado_prosel_2026,vagas_regulares,D4_demanda_municipal,demanda_composta,necessidade_norm,aderencia_setorial,concorrencia_norm,nivel_concorrencia,n_ies_presenciais,n_cursos_concorrentes,II,IE,IP,prioridade_final,decisao_final,categoria_decisao,ip_alto,demanda_razoavel,plausivel_implantacao,plausivel_expansao,classificacao_final
Barcarena,Letras - Língua Portuguesa,Licenciatura,EDUCACAO,False,0,0.44969029,0.546568513701711,0.6918858492542775,0.45,0.9047619047619048,Média,2,0,0.6531324926145589,0.5106285305988354,0.6531324926145589,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Barcarena,Ciências da Religião,Licenciatura,EDUCACAO,False,0,0.44969029,0.546568513701711,0.6918858492542775,0.45,0.9047619047619048,Média,2,0,0.6531324926145589,0.5106285305988354,0.6531324926145589,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Barcarena,Engenharia de Software,Bacharelado,ENGENHARIA_TEC,False,0,0.44969029,0.4750084137914044,0.5129855994785112,0.95,0.9047619047619048,Média,2,0,0.6869394001975253,0.4498024456750747,0.6869394001975253,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Barcarena,História,Licenciatura,EDUCACAO,False,0,0.44969029,0.546568513701711,0.6918858492542775,0.45,0.9047619047619048,Média,2,0,0.6531324926145589,0.5106285305988354,0.6531324926145589,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Ciências da Religião,Licenciatura,EDUCACAO,False,0,0.63029087,0.7015514594170804,0.8084423435427011,0.6,0.8095238095238095,Alta,4,8,0.7349569760917518,0.5691362414092802,0.7349569760917518,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Filosofia,Licenciatura,EDUCACAO,False,0,0.63029087,0.7015514594170804,0.8084423435427011,0.6,0.8095238095238095,Alta,4,8,0.7349569760917518,0.5691362414092802,0.7349569760917518,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Geografia,Licenciatura,EDUCACAO,False,0,0.63029087,0.7015514594170804,0.8084423435427011,0.6,0.8095238095238095,Alta,4,8,0.7349569760917518,0.5691362414092802,0.7349569760917518,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Educação Física (Licenciatura),Licenciatura,EDUCACAO,False,0,0.63029087,0.7015514594170804,0.8084423435427011,0.6,0.8095238095238095,Alta,4,8,0.7349569760917518,0.5691362414092802,0.7349569760917518,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Ciências Naturais,Licenciatura,EDUCACAO,False,0,0.63029087,0.7015514594170804,0.8084423435427011,0.6,0.8095238095238095,Alta,4,8,0.7349569760917518,0.5691362414092802,0.7349569760917518,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Ciências Biológicas,Licenciatura,EDUCACAO,False,0,0.63029087,0.7015514594170804,0.8084423435427011,0.6,0.8095238095238095,Alta,4,8,0.7349569760917518,0.5691362414092802,0.7349569760917518,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Ciências Sociais,Licenciatura,EDUCACAO,False,0,0.63029087,0.7015514594170804,0.8084423435427011,0.6,0.8095238095238095,Alta,4,8,0.7349569760917518,0.5691362414092802,0.7349569760917518,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,História,Licenciatura,EDUCACAO,False,0,0.63029087,0.7015514594170804,0.8084423435427011,0.6,0.8095238095238095,Alta,4,8,0.7349569760917518,0.5691362414092802,0.7349569760917518,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Letras - Língua Portuguesa,Licenciatura,EDUCACAO,False,0,0.63029087,0.7015514594170804,0.8084423435427011,0.6,0.8095238095238095,Alta,4,8,0.7349569760917518,0.5691362414092802,0.7349569760917518,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Pedagogia,Licenciatura,EDUCACAO,False,0,0.63029087,0.7015514594170804,0.8084423435427011,0.6,0.8095238095238095,Alta,4,8,0.7349569760917518,0.5691362414092802,0.7349569760917518,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Letras - Língua Inglesa,Licenciatura,EDUCACAO,False,0,0.63029087,0.7015514594170804,0.8084423435427011,0.6,0.8095238095238095,Alta,4,8,0.7349569760917518,0.5691362414092802,0.7349569760917518,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Engenharia Ambiental e Sanitária,Bacharelado,ENGENHARIA_TEC,False,0,0.63029087,0.7218929553670128,0.8592960834175323,0.45,0.8095238095238095,Alta,4,8,0.7237728598454394,0.5864265129667229,0.7237728598454394,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Física,Licenciatura,EDUCACAO,False,0,0.63029087,0.7015514594170804,0.8084423435427011,0.6,0.8095238095238095,Alta,4,8,0.7349569760917518,0.5691362414092802,0.7349569760917518,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Química,Licenciatura,EDUCACAO,False,0,0.63029087,0.7015514594170804,0.8084423435427011,0.6,0.8095238095238095,Alta,4,8,0.7349569760917518,0.5691362414092802,0.7349569760917518,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Matemática,Licenciatura,EDUCACAO,False,0,0.63029087,0.7015514594170804,0.8084423435427011,0.6,0.8095238095238095,Alta,4,8,0.7349569760917518,0.5691362414092802,0.7349569760917518,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Tecnologia de Alimentos,Tecnólogo,ENGENHARIA_TEC,False,0,0.63029087,0.5833687617914045,0.5129855994785112,0.45,0.8095238095238095,Alta,4,8,0.5956379807880016,0.4686809484274556,0.5956379807880016,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Engenharia Florestal,Bacharelado,ENGENHARIA_TEC,False,0,0.63029087,0.5833687617914045,0.5129855994785112,0.45,0.8095238095238095,Alta,4,8,0.5956379807880016,0.4686809484274556,0.5956379807880016,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Fonoaudiologia,Bacharelado,SAUDE,False,0,0.63029087,0.5506212467269924,0.431116811817481,0.5,0.8095238095238095,Alta,4,8,0.5753465293534203,0.4408455606227054,0.5753465293534203,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Educação Física (Bacharelado),Bacharelado,SAUDE,False,0,0.63029087,0.5506212467269924,0.431116811817481,0.5,0.8095238095238095,Alta,4,8,0.5753465293534203,0.4408455606227054,0.5753465293534203,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Terapia Ocupacional,Bacharelado,SAUDE,False,0,0.63029087,0.5506212467269924,0.431116811817481,0.5,0.8095238095238095,Alta,4,8,0.5753465293534203,0.4408455606227054,0.5753465293534203,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Saúde Coletiva,Bacharelado,SAUDE,False,0,0.63029087,0.5506212467269924,0.431116811817481,0.5,0.8095238095238095,Alta,4,8,0.5753465293534203,0.4408455606227054,0.5753465293534203,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Design,Bacharelado,GESTAO_NEGOCIOS,False,0,0.63029087,0.5833687617914045,0.5129855994785112,0.5,0.8095238095238095,Alta,4,8,0.6056379807880015,0.4686809484274556,0.6056379807880015,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Enfermagem,Bacharelado,SAUDE,False,0,0.63029087,0.5506212467269924,0.431116811817481,0.5,0.8095238095238095,Alta,4,8,0.5753465293534203,0.4408455606227054,0.5753465293534203,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Medicina,Bacharelado,SAUDE,False,0,0.63029087,0.5506212467269924,0.431116811817481,0.5,0.8095238095238095,Alta,4,8,0.5753465293534203,0.4408455606227054,0.5753465293534203,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Fisioterapia,Bacharelado,SAUDE,False,0,0.63029087,0.5506212467269924,0.431116811817481,0.5,0.8095238095238095,Alta,4,8,0.5753465293534203,0.4408455606227054,0.5753465293534203,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Biomedicina,Bacharelado,SAUDE,False,0,0.63029087,0.5506212467269924,0.431116811817481,0.5,0.8095238095238095,Alta,4,8,0.5753465293534203,0.4408455606227054,0.5753465293534203,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Secretariado Executivo Trilíngue,Bacharelado,GESTAO_NEGOCIOS,False,0,0.63029087,0.5833687617914045,0.5129855994785112,0.5,0.8095238095238095,Alta,4,8,0.6056379807880015,0.4686809484274556,0.6056379807880015,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Relações Internacionais,Bacharelado,GESTAO_NEGOCIOS,False,0,0.63029087,0.5833687617914045,0.5129855994785112,0.5,0.8095238095238095,Alta,4,8,0.6056379807880015,0.4686809484274556,0.6056379807880015,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Tecnologia em Comércio Exterior,Tecnólogo,GESTAO_NEGOCIOS,False,0,0.63029087,0.5833687617914045,0.5129855994785112,0.5,0.8095238095238095,Alta,4,8,0.6056379807880015,0.4686809484274556,0.6056379807880015,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Engenharia de Produção,Bacharelado,ENGENHARIA_TEC,False,0,0.63029087,0.5833687617914045,0.5129855994785112,0.45,0.8095238095238095,Alta,4,8,0.5956379807880016,0.4686809484274556,0.5956379807880016,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Bragança,Engenharia de Software,Bacharelado,ENGENHARIA_TEC,False,0,0.63029087,0.5833687617914045,0.5129855994785112,0.45,0.8095238095238095,Alta,4,8,0.5956379807880016,0.4686809484274556,0.5956379807880016,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Filosofia,Licenciatura,EDUCACAO,False,0,0.64133931,0.7333573805888494,0.8713844864721235,0.65,0.8095238095238095,Alta,4,7,0.7702342881756381,0.5928567424052839,0.7702342881756381,Muito Alta,IMPLANTAR CURSO URGENTE,Implantação,True,True,True,False,Fase 1 - Prioridade Máxima para Estudo de Implantação
Cametá,Ciências Naturais,Licenciatura,EDUCACAO,False,0,0.64133931,0.7333573805888494,0.8713844864721235,0.65,0.8095238095238095,Alta,4,7,0.7702342881756381,0.5928567424052839,0.7702342881756381,Muito Alta,IMPLANTAR CURSO URGENTE,Implantação,True,True,True,False,Fase 1 - Prioridade Máxima para Estudo de Implantação
Cametá,Ciências da Religião,Licenciatura,EDUCACAO,False,0,0.64133931,0.7333573805888494,0.8713844864721235,0.65,0.8095238095238095,Alta,4,7,0.7702342881756381,0.5928567424052839,0.7702342881756381,Muito Alta,IMPLANTAR CURSO URGENTE,Implantação,True,True,True,False,Fase 1 - Prioridade Máxima para Estudo de Implantação
Cametá,Educação Física (Licenciatura),Licenciatura,EDUCACAO,False,0,0.64133931,0.7333573805888494,0.8713844864721235,0.65,0.8095238095238095,Alta,4,7,0.7702342881756381,0.5928567424052839,0.7702342881756381,Muito Alta,IMPLANTAR CURSO URGENTE,Implantação,True,True,True,False,Fase 1 - Prioridade Máxima para Estudo de Implantação
Cametá,Ciências Sociais,Licenciatura,EDUCACAO,False,0,0.64133931,0.7333573805888494,0.8713844864721235,0.65,0.8095238095238095,Alta,4,7,0.7702342881756381,0.5928567424052839,0.7702342881756381,Muito Alta,IMPLANTAR CURSO URGENTE,Implantação,True,True,True,False,Fase 1 - Prioridade Máxima para Estudo de Implantação
Cametá,Geografia,Licenciatura,EDUCACAO,False,0,0.64133931,0.7333573805888494,0.8713844864721235,0.65,0.8095238095238095,Alta,4,7,0.7702342881756381,0.5928567424052839,0.7702342881756381,Muito Alta,IMPLANTAR CURSO URGENTE,Implantação,True,True,True,False,Fase 1 - Prioridade Máxima para Estudo de Implantação
Cametá,Pedagogia,Licenciatura,EDUCACAO,False,0,0.64133931,0.7333573805888494,0.8713844864721235,0.65,0.8095238095238095,Alta,4,7,0.7702342881756381,0.5928567424052839,0.7702342881756381,Muito Alta,IMPLANTAR CURSO URGENTE,Implantação,True,True,True,False,Fase 1 - Prioridade Máxima para Estudo de Implantação
Cametá,Letras - Língua Inglesa,Licenciatura,EDUCACAO,False,0,0.64133931,0.7333573805888494,0.8713844864721235,0.65,0.8095238095238095,Alta,4,7,0.7702342881756381,0.5928567424052839,0.7702342881756381,Muito Alta,IMPLANTAR CURSO URGENTE,Implantação,True,True,True,False,Fase 1 - Prioridade Máxima para Estudo de Implantação
Cametá,Letras - Língua Portuguesa,Licenciatura,EDUCACAO,False,0,0.64133931,0.7333573805888494,0.8713844864721235,0.65,0.8095238095238095,Alta,4,7,0.7702342881756381,0.5928567424052839,0.7702342881756381,Muito Alta,IMPLANTAR CURSO URGENTE,Implantação,True,True,True,False,Fase 1 - Prioridade Máxima para Estudo de Implantação
Cametá,História,Licenciatura,EDUCACAO,False,0,0.64133931,0.7333573805888494,0.8713844864721235,0.65,0.8095238095238095,Alta,4,7,0.7702342881756381,0.5928567424052839,0.7702342881756381,Muito Alta,IMPLANTAR CURSO URGENTE,Implantação,True,True,True,False,Fase 1 - Prioridade Máxima para Estudo de Implantação
Cametá,Matemática,Licenciatura,EDUCACAO,False,0,0.64133931,0.7333573805888494,0.8713844864721235,0.65,0.8095238095238095,Alta,4,7,0.7702342881756381,0.5928567424052839,0.7702342881756381,Muito Alta,IMPLANTAR CURSO URGENTE,Implantação,True,True,True,False,Fase 1 - Prioridade Máxima para Estudo de Implantação
Cametá,Química,Licenciatura,EDUCACAO,False,0,0.64133931,0.7333573805888494,0.8713844864721235,0.65,0.8095238095238095,Alta,4,7,0.7702342881756381,0.5928567424052839,0.7702342881756381,Muito Alta,IMPLANTAR CURSO URGENTE,Implantação,True,True,True,False,Fase 1 - Prioridade Máxima para Estudo de Implantação
Cametá,Engenharia Florestal,Bacharelado,ENGENHARIA_TEC,False,0,0.64133931,0.5899978257914045,0.5129855994785112,0.25,0.8095238095238095,Alta,4,7,0.5576266999880015,0.4710011208274557,0.5576266999880015,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Engenharia Ambiental e Sanitária,Bacharelado,ENGENHARIA_TEC,False,0,0.64133931,0.6937237479273928,0.7723004048184821,0.25,0.8095238095238095,Alta,4,7,0.6535731779637908,0.5591681546430458,0.6535731779637908,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Fonoaudiologia,Bacharelado,SAUDE,False,0,0.64133931,0.52905920352319,0.360639043807975,0.45,0.8095238095238095,Alta,4,7,0.5412584743899032,0.4192032918994735,0.5412584743899032,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Saúde Coletiva,Bacharelado,SAUDE,False,0,0.64133931,0.52905920352319,0.360639043807975,0.45,0.8095238095238095,Alta,4,7,0.5412584743899032,0.4192032918994735,0.5412584743899032,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Terapia Ocupacional,Bacharelado,SAUDE,False,0,0.64133931,0.52905920352319,0.360639043807975,0.45,0.8095238095238095,Alta,4,7,0.5412584743899032,0.4192032918994735,0.5412584743899032,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Enfermagem,Bacharelado,SAUDE,False,0,0.64133931,0.52905920352319,0.360639043807975,0.45,0.8095238095238095,Alta,4,7,0.5412584743899032,0.4192032918994735,0.5412584743899032,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Medicina,Bacharelado,SAUDE,False,0,0.64133931,0.52905920352319,0.360639043807975,0.45,0.8095238095238095,Alta,4,7,0.5412584743899032,0.4192032918994735,0.5412584743899032,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Engenharia Civil,Bacharelado,ENGENHARIA_TEC,False,0,0.64133931,0.6937237479273928,0.7723004048184821,0.25,0.8095238095238095,Alta,4,7,0.6535731779637908,0.5591681546430458,0.6535731779637908,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Fisioterapia,Bacharelado,SAUDE,False,0,0.64133931,0.52905920352319,0.360639043807975,0.45,0.8095238095238095,Alta,4,7,0.5412584743899032,0.4192032918994735,0.5412584743899032,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Educação Física (Bacharelado),Bacharelado,SAUDE,False,0,0.64133931,0.52905920352319,0.360639043807975,0.45,0.8095238095238095,Alta,4,7,0.5412584743899032,0.4192032918994735,0.5412584743899032,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Secretariado Executivo Trilíngue,Bacharelado,GESTAO_NEGOCIOS,False,0,0.64133931,0.5899978257914045,0.5129855994785112,0.45,0.8095238095238095,Alta,4,7,0.5976266999880016,0.4710011208274557,0.5976266999880016,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Biomedicina,Bacharelado,SAUDE,False,0,0.64133931,0.52905920352319,0.360639043807975,0.45,0.8095238095238095,Alta,4,7,0.5412584743899032,0.4192032918994735,0.5412584743899032,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Relações Internacionais,Bacharelado,GESTAO_NEGOCIOS,False,0,0.64133931,0.5899978257914045,0.5129855994785112,0.45,0.8095238095238095,Alta,4,7,0.5976266999880016,0.4710011208274557,0.5976266999880016,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Tecnologia em Comércio Exterior,Tecnólogo,GESTAO_NEGOCIOS,False,0,0.64133931,0.5899978257914045,0.5129855994785112,0.45,0.8095238095238095,Alta,4,7,0.5976266999880016,0.4710011208274557,0.5976266999880016,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Design,Bacharelado,GESTAO_NEGOCIOS,False,0,0.64133931,0.5899978257914045,0.5129855994785112,0.45,0.8095238095238095,Alta,4,7,0.5976266999880016,0.4710011208274557,0.5976266999880016,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Engenharia de Software,Bacharelado,ENGENHARIA_TEC,False,0,0.64133931,0.5899978257914045,0.5129855994785112,0.25,0.8095238095238095,Alta,4,7,0.5576266999880015,0.4710011208274557,0.5576266999880015,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Cametá,Engenharia de Produção,Bacharelado,ENGENHARIA_TEC,False,0,0.64133931,0.5899978257914045,0.5129855994785112,0.25,0.8095238095238095,Alta,4,7,0.5576266999880015,0.4710011208274557,0.5576266999880015,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Tecnologia em Comércio Exterior,Tecnólogo,GESTAO_NEGOCIOS,False,0,0.60962168,0.5709672477914045,0.5129855994785112,0.8,0.6190476190476191,Muito Alta,8,8,0.614298478968954,0.4262451804322176,0.614298478968954,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Secretariado Executivo Trilíngue,Bacharelado,GESTAO_NEGOCIOS,False,0,0.60962168,0.5709672477914045,0.5129855994785112,0.8,0.6190476190476191,Muito Alta,8,8,0.614298478968954,0.4262451804322176,0.614298478968954,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Filosofia,Licenciatura,EDUCACAO,False,0,0.60962168,0.6138408195253563,0.6201695288133906,0.65,0.6190476190476191,Muito Alta,8,8,0.6239565328228593,0.4626877164060766,0.6239565328228593,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Relações Internacionais,Bacharelado,GESTAO_NEGOCIOS,False,0,0.60962168,0.5709672477914045,0.5129855994785112,0.8,0.6190476190476191,Muito Alta,8,8,0.614298478968954,0.4262451804322176,0.614298478968954,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Ciências Naturais,Licenciatura,EDUCACAO,False,0,0.60962168,0.6138408195253563,0.6201695288133906,0.65,0.6190476190476191,Muito Alta,8,8,0.6239565328228593,0.4626877164060766,0.6239565328228593,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Química,Licenciatura,EDUCACAO,False,0,0.60962168,0.6138408195253563,0.6201695288133906,0.65,0.6190476190476191,Muito Alta,8,8,0.6239565328228593,0.4626877164060766,0.6239565328228593,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Ciências da Religião,Licenciatura,EDUCACAO,False,0,0.60962168,0.6138408195253563,0.6201695288133906,0.65,0.6190476190476191,Muito Alta,8,8,0.6239565328228593,0.4626877164060766,0.6239565328228593,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Letras - Língua Inglesa,Licenciatura,EDUCACAO,False,0,0.60962168,0.6138408195253563,0.6201695288133906,0.65,0.6190476190476191,Muito Alta,8,8,0.6239565328228593,0.4626877164060766,0.6239565328228593,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Ciências Sociais,Licenciatura,EDUCACAO,False,0,0.60962168,0.6138408195253563,0.6201695288133906,0.65,0.6190476190476191,Muito Alta,8,8,0.6239565328228593,0.4626877164060766,0.6239565328228593,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Educação Física (Licenciatura),Licenciatura,EDUCACAO,False,0,0.60962168,0.6138408195253563,0.6201695288133906,0.65,0.6190476190476191,Muito Alta,8,8,0.6239565328228593,0.4626877164060766,0.6239565328228593,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Pedagogia,Licenciatura,EDUCACAO,False,0,0.60962168,0.6138408195253563,0.6201695288133906,0.65,0.6190476190476191,Muito Alta,8,8,0.6239565328228593,0.4626877164060766,0.6239565328228593,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Design,Bacharelado,GESTAO_NEGOCIOS,False,0,0.60962168,0.5709672477914045,0.5129855994785112,0.8,0.6190476190476191,Muito Alta,8,8,0.614298478968954,0.4262451804322176,0.614298478968954,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Ciências Biológicas,Licenciatura,EDUCACAO,False,0,0.60962168,0.6138408195253563,0.6201695288133906,0.65,0.6190476190476191,Muito Alta,8,8,0.6239565328228593,0.4626877164060766,0.6239565328228593,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Matemática,Licenciatura,EDUCACAO,False,0,0.60962168,0.6138408195253563,0.6201695288133906,0.65,0.6190476190476191,Muito Alta,8,8,0.6239565328228593,0.4626877164060766,0.6239565328228593,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,História,Licenciatura,EDUCACAO,False,0,0.60962168,0.6138408195253563,0.6201695288133906,0.65,0.6190476190476191,Muito Alta,8,8,0.6239565328228593,0.4626877164060766,0.6239565328228593,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Letras - Língua Portuguesa,Licenciatura,EDUCACAO,False,0,0.60962168,0.6138408195253563,0.6201695288133906,0.65,0.6190476190476191,Muito Alta,8,8,0.6239565328228593,0.4626877164060766,0.6239565328228593,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Biomedicina,Bacharelado,SAUDE,False,0,0.60962168,0.5295084985485841,0.4093387263714601,0.6,0.6190476190476191,Muito Alta,8,8,0.535949135919345,0.3910052435758202,0.535949135919345,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Terapia Ocupacional,Bacharelado,SAUDE,False,0,0.60962168,0.5295084985485841,0.4093387263714601,0.6,0.6190476190476191,Muito Alta,8,8,0.535949135919345,0.3910052435758202,0.535949135919345,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Engenharia Civil,Bacharelado,ENGENHARIA_TEC,False,0,0.60962168,0.5743908275007433,0.5215445487518583,0.85,0.6190476190476191,Muito Alta,8,8,0.6274652902000923,0.4291552231851556,0.6274652902000923,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Fonoaudiologia,Bacharelado,SAUDE,False,0,0.60962168,0.5295084985485841,0.4093387263714601,0.6,0.6190476190476191,Muito Alta,8,8,0.535949135919345,0.3910052435758202,0.535949135919345,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Educação Física (Bacharelado),Bacharelado,SAUDE,False,0,0.60962168,0.5295084985485841,0.4093387263714601,0.6,0.6190476190476191,Muito Alta,8,8,0.535949135919345,0.3910052435758202,0.535949135919345,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Medicina,Bacharelado,SAUDE,False,0,0.60962168,0.5295084985485841,0.4093387263714601,0.6,0.6190476190476191,Muito Alta,8,8,0.535949135919345,0.3910052435758202,0.535949135919345,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
Castanhal,Fisioterapia,Bacharelado,SAUDE,False,0,0.60962168,0.5295084985485841,0.4093387263714601,0.6,0.6190476190476191,Muito Alta,8,8,0.535949135919345,0.3910052435758202,0.535949135919345,Alta,Implantar curso,Implantação,True,True,True,False,Fase 2 - Prioridade Alta para Estudo de Implantação
